date,baseline_nav,step1_split_weak_and_stress_nav,step2_split_and_smooth_overheat_nav,hs300_benchmark
2014-10-27,1.0199911891055304,1.006004841658354,1.0069308560469177,0.9458585184465576
2014-10-28,1.0249276571388193,1.0108736197372463,1.0118041157727853,0.96469719433263
2014-10-29,1.0267093417819857,1.012630873521865,1.0135629870866858,0.9768638391757184
2014-10-30,1.0204775134638098,1.0064844974281988,1.007410953333668,0.9827509253901161
2014-10-31,1.0142889441245782,1.0003807871366766,1.0013016246561106,1.0023745461047748
2014-11-03,1.0055266763102282,0.9917386694994906,0.9926515520619024,1.000412184033309
2014-11-04,1.0040776058603664,0.9903094690279225,0.9912210360298657,0.9996272392047226
2014-11-05,0.9926180555276088,0.9790070546138416,0.979908217890137,0.9984498219618431
2014-11-06,0.9901719563232068,0.976594496869139,0.97749343941737,0.9988422943761363
2014-11-07,0.988624152911236,0.9750679172839334,0.9759654546354868,0.9968799323046706
2014-11-10,1.0080940744031457,0.9942708628552043,0.9951860762687063,1.0247454737194859
2014-11-11,0.9976822007800668,0.9840017591733012,0.9849075200102616,1.018073442676502
2014-11-12,1.0098291270172888,0.9959821240396177,0.9968989126468105,1.0329873944196428
2014-11-13,1.0056829773029667,0.9918928272580386,0.9928058517206646,1.0271003082052454
2014-11-14,1.0031677311343743,0.9894120707077929,0.9903228116662398,1.028277725448125
2014-11-17,1.0153994119460423,1.0014760279748633,1.0023978736492616,1.0239605288909
2014-11-18,1.013726920557351,0.9998264701623778,1.0007467974402378,1.012971301290691
2014-11-19,1.015408532911168,1.001485023871274,1.0024068778262782,1.0098315219763454
2014-11-20,1.0107879475797017,0.9969277970399057,0.9978454561268109,1.0114014116335182
2014-11-21,1.020120155073074,1.0061320392156896,1.0070581706879527,1.030632559933884
2014-11-24,1.0492553460976288,1.0348677219807991,1.0358203042757659,1.0600679910058726
2014-11-25,1.060132484080129,1.0455957102131062,1.0465581674818822,1.0710572186060812
2014-11-26,1.071786560489951,1.05708998331915,1.0580630209170077,1.0828313910348768
2014-11-27,1.0814982908314692,1.066668544240853,1.067650398779612,1.0926432013922063
2014-11-28,1.1071372589330777,1.0919559450741492,1.0929610763368873,1.118546380735556
2014-12-01,1.1083026665740596,1.0931053723847537,1.0941115616803998,1.1197237979784356
2014-12-02,1.152199687717722,1.1364004677508517,1.1372824591870794,1.1640731807935647
2014-12-03,1.1646307025548652,1.1486610257306316,1.1459924437112146,1.1766322980509463
2014-12-04,1.2348997332063134,1.2179665117083955,1.1976788322605467,1.2480622774523045
2014-12-05,1.232254793502739,1.2153578400099432,1.1962395945001947,1.2406053015807341
2014-12-08,1.2909278784611455,1.2732263864970463,1.2143423474518866,1.3002611085532971
2014-12-09,1.2832194784574138,1.265623685799216,1.2070912556505475,1.2284386567376453
2014-12-10,1.3295465714496462,1.3113155313248746,1.2506699495446407,1.2727880395527742
2014-12-11,1.315197471850282,1.2971631897903786,1.2371721240022224,1.259051505052513
2014-12-12,1.3192972145929576,1.3012067159430916,1.2410286455857704,1.2629762291954447
2014-12-15,1.3339991995488976,1.3157071039911825,1.2548194260853989,1.2774977085242922
2014-12-16,1.343209007073348,1.32479062457381,1.2617016853423535,1.3073256120105736
2014-12-17,1.345507503422888,1.3270576034270285,1.2638607065391267,1.3296965396252844
2014-12-18,1.3453486477554235,1.3269009260240265,1.2637114903990396,1.3281266499681117
2014-12-19,1.3473364560411143,1.3288614770376557,1.2655786764073127,1.3477502706827709
2014-12-22,1.3463948114591406,1.327932744496919,1.2646941717994566,1.3383309327397346
2014-12-23,1.343065783165486,1.3246493645842246,1.2615671524104128,1.3112503361535053
2014-12-24,1.3056802345769225,1.2877764550043584,1.2264501978536428,1.2747504016242397
2014-12-25,1.3525067597705074,1.3339608844052575,1.2704352407206507,1.3210621465108348
2014-12-26,1.3577705264232092,1.3391524731116478,1.2753795965297539,1.372476032783241
2014-12-29,1.3571104721209732,1.3385014696217166,1.274759595010137,1.365804001740257
2014-12-30,1.3571104721209732,1.3385014696217166,1.274759595010137,1.365804001740257
2014-12-31,1.3607762302927942,1.3421169620971316,1.2782029111575781,1.4026964086838152
2015-01-05,1.365116702879626,1.3463979171525058,1.282279999346497,1.4474382639132377
2015-01-06,1.3641913255051143,1.3454852287596422,1.2814107748350094,1.437626453555908
2015-01-07,1.3641540830446857,1.3454484969761653,1.281375792285874,1.4372339811416146
2015-01-08,1.3605614256926628,1.3419051029457483,1.2780011411243386,1.4058361879981602
2015-01-09,1.3506857704531292,1.3321648649009161,1.268724750931923,1.3956319052265378
2015-01-12,1.3465076086210188,1.3280439949588714,1.2648001243120546,1.3913147086693125
2015-01-13,1.3438487783642212,1.3254216231775704,1.2623026346448658,1.3885674017692604
2015-01-14,1.3408101152135956,1.3224246268560835,1.259448360739507,1.385427622454915
2015-01-15,1.3787934045964172,1.359887080874669,1.294707039344736,1.4246748638842321
2015-01-16,1.39094805719892,1.3718750661606167,1.2985975800275362,1.4372339811416142
2015-01-19,1.251117967924492,1.2339623583626667,1.2274797485993514,1.2935890775103112
2015-01-20,1.264000965429052,1.2466687013223792,1.2401193389046021,1.3410782396397858
2015-01-21,1.3219312284809457,1.303804611643186,1.2969550862523884,1.4025410211726559
2015-01-22,1.324173690276503,1.3060163243007659,1.2991551796981093,1.4049202256190898
2015-01-23,1.3305273320305817,1.3122828434972418,1.3053887777943185,1.4116613048839854
2015-01-26,1.343234615538739,1.3248158818901927,1.317855973986736,1.425143463413776
2015-01-27,1.328918147425988,1.310695724392063,1.303809996604585,1.410868236735174
2015-01-28,1.3256179803951624,1.3074408099901031,1.3005721818651377,1.388265794494054
2015-01-29,1.3178745531490372,1.2998035623512656,1.2929750564356794,1.3735940337410464
2015-01-30,1.299823993268547,1.282000515787362,1.2752655380111795,1.356543068541605
2015-02-02,1.2693884180297403,1.2518920535130502,1.245315250263161,1.3260099448123726
2015-02-03,1.2698624629644222,1.2522693881616667,1.2456906025877135,1.357336136690416
2015-02-04,1.2599704895280377,1.2425144612430656,1.2359869230868756,1.341871307788597
2015-02-05,1.265640356730914,1.2481057763186596,1.2415488642407668,1.3260099448123726
2015-02-06,1.2613953518077172,1.243919583031628,1.2373846630812015,1.306183241092092
2015-02-09,1.2401425128069008,1.2229611875608923,1.21653637234598,1.3212515359195047
2015-02-10,1.2437084177958024,1.2264776893781602,1.2200344002536843,1.3478193189046808
2015-02-11,1.240146484379681,1.2229651041102514,1.2165402683197837,1.3565430685416042
2015-02-12,1.2312316933577825,1.2141738214129734,1.207795170544322,1.362094545583283
2015-02-13,1.2373108688021952,1.2201687740447178,1.2137586287482196,1.3708182952202064
2015-02-16,1.2376780550791764,1.2205308732072861,1.214118825626208,1.3823177833779692
2015-02-17,1.2367569652935182,1.2195347007456305,1.2131278865473067,1.394610339684543
2015-02-25,1.2301034840000815,1.2126244343463204,1.206253923168201,1.37319749966664
2015-02-26,1.2296606467458415,1.211751344753591,1.20538542034352,1.414040509330418
2015-02-27,1.2295771559818514,1.2112327120306303,1.2048695122527417,1.411264770809579
2015-03-02,1.229134508205698,1.2112327120306303,1.2048695122527417,1.4223677248929363
2015-03-03,1.2283380290443806,1.2105350419885006,1.2041755074136842,1.3835073856011861
2015-03-04,1.225684440065666,1.2075779714282753,1.2012339717961211,1.3950068737589485
2015-03-05,1.225684440065666,1.2075779714282753,1.2012339717961211,1.3831108515267803
2015-03-06,1.225684440065666,1.2075779714282753,1.2012339717961211,1.3743871018898568
2015-03-09,1.2253535052668485,1.2068111594164184,1.2004711882240304,1.4013514189494385
2015-03-10,1.2226828457418222,1.2037412682204751,1.197417424672909,1.391438067089298
2015-03-11,1.2219956979825153,1.2026254000648346,1.1963074187202372,1.393420737461326
2015-03-12,1.2288974986532053,1.2094177977847775,1.2030641326419853,1.4187989182232854
2015-03-13,1.2261463927690452,1.2067103006798197,1.2003708593478655,1.4267295997113976
2015-03-16,1.2564763063200304,1.2365594437483312,1.2300631902211174,1.4620211323334973
2015-03-17,1.2724932269593148,1.252322474357545,1.245743409895756,1.4806582338305612
2015-03-18,1.3062309959654672,1.2855254537258893,1.2787719577210588,1.5199151071967172
2015-03-19,1.2994152850551333,1.2788177811262238,1.2720995238169572,1.5119844257086048
2015-03-20,1.3178177045130344,1.2969284971453205,1.2901150953580314,1.533397265726508
2015-03-23,1.344398977063336,1.3230884202840159,1.3161375875840273,1.5643269235301458
2015-03-24,1.3430358348812692,1.3217468857640826,1.3148031008032068,1.5627407872325232
2015-03-25,1.334856981788869,1.3136976786444843,1.3067961801182852,1.5532239694467886
2015-03-26,1.3358793384254188,1.314703829534434,1.3077970452039003,1.5544135716700052
2015-03-27,1.3461029047909197,1.3247653384339322,1.3178056960600526,1.5663095939021736
2015-03-30,1.3890418835260223,1.3670236758118248,1.359795211686276,1.616272887277281
2015-03-31,1.3737065339777716,1.3519314124625774,1.3457701444305266,1.5984288539290283
2015-04-01,1.396198379981873,1.3740667320414734,1.3677568875382446,1.6246001028397987
2015-04-02,1.3941536667087726,1.3720544302615736,1.3658575987577208,1.6222208983933648
2015-04-03,1.4166455127128743,1.3941897498404698,1.387499432837377,1.6483921473041356
2015-04-07,1.4415228575355927,1.418672754829249,1.4108842723926194,1.6773391347357456
2015-04-08,1.45310956608316,1.4300757982486803,1.421574342751525,1.6908212932655362
2015-04-09,1.4425452141721422,1.4196789057191985,1.4133315069396313,1.6785287369589619
2015-04-10,1.4762829831782944,1.4528818850875427,1.4431962933849503,1.7177856103251177
2015-04-13,1.500294255615637,1.4765125461190822,1.4541576426646052,1.746336063682322
2015-04-14,1.4999734808486,1.4761968560694567,1.4542649002906491,1.747129131831133
2015-04-15,1.4873772441732942,1.4638002869195317,1.450463240184914,1.7324573710781255
2015-04-16,1.535522375730351,1.5111822524989298,1.466952785952213,1.789161743718128
2015-04-17,1.5434858561363998,1.5190195008829004,1.4708867598204032,1.8200914015217657
2015-04-20,1.5328610240861853,1.5085630869068882,1.4646879110543178,1.7804379940812047
2015-04-21,1.5647456429190991,1.539942291058879,1.4950381297025466,1.8181087311497373
2015-04-22,1.5775434535209458,1.5525372389137773,1.500896709840289,1.8676754904504391
2015-04-23,1.577041051147213,1.5520428003026583,1.5005998332587,1.8656928200784113
2015-04-24,1.5753316123882648,1.5503604584787383,1.499107398075465,1.8589517408135157
2015-04-27,1.5851102279856408,1.5599840696864455,1.5076692403667902,1.8974155460308602
2015-04-28,1.578396038951729,1.5533763097030429,1.5029255585856807,1.8728304334177117
2015-04-29,1.5870850707139024,1.5619276084649059,1.5072951872037117,1.8831403193522576
2015-04-30,1.5831888253233617,1.5580931238760598,1.5059347988427592,1.8791749786082013
2015-05-04,1.5857946225036783,1.5606576156182488,1.5083789592324734,1.889484864542747
2015-05-05,1.5671748493752775,1.5423329912806762,1.4930120476666608,1.8177121970753312
2015-05-06,1.550764641528416,1.5261829076023443,1.47737841365968,1.7986785615038614
2015-05-07,1.523756174447123,1.4996025615484234,1.4516480576898576,1.767352369625818
2015-05-08,1.5473458482269866,1.5228183068360253,1.4741214065748924,1.7947132207598053
2015-05-11,1.5982858684182857,1.5729508582541794,1.522650812138228,1.8537967978462413
2015-05-12,1.6167473522460052,1.5911197023923027,1.5399670989089123,1.8752096378641447
2015-05-13,1.6017046617197153,1.5763154590204984,1.5304212242410717,1.8577621385902976
2015-05-14,1.597943989088143,1.5726143981775476,1.5268279193389052,1.853400263771836
2015-05-15,1.5685423666958496,1.5436788315872032,1.4987348082856005,1.8192983333729533
2015-05-18,1.5569184694709894,1.5322391889817184,1.4876282294970848,1.8058161748431627
2015-05-19,1.6105935243034326,1.5850634210129284,1.5389117840860327,1.868072024524844
2015-05-20,1.618114869566577,1.5924655426988301,1.5460702628558534,1.8767957741617671
2015-05-21,1.6512771645904434,1.6251021701321258,1.5774856612001698,1.915259579379112
2015-05-22,1.6868326149253103,1.6600940181018446,1.609370709080619,1.9564991231172961
2015-05-25,1.7401657904276104,1.7125817900564226,1.6565432507429203,2.018358438724572
2015-05-26,1.7658067401883315,1.7378162958038157,1.6782525846395369,2.048098494304993
2015-05-27,1.7658067401883315,1.7378162958038157,1.6780478423673815,2.048098494304993
2015-05-28,1.6450822701027337,1.6190054731683463,1.5943457329773971,1.9093115682630282
2015-05-29,1.641406203729103,1.615387677458794,1.5907830414066142,1.910501170486245
2015-06-01,1.665952817218058,1.6395451936563785,1.6145726045101765,2.0104277572364597
2015-06-02,1.6942115829539064,1.6673560194264865,1.641959832121197,2.0445296876353423
2015-06-03,1.6800822000859823,1.6534506065414327,1.628266218315687,2.027478722435901
2015-06-04,1.6991404374427177,1.6722067448515057,1.6467366741463756,2.050477698751427
2015-06-05,1.70176915983675,1.674793798411516,1.6492843232264707,2.053649971346672
2015-06-08,1.7435001278420148,1.7158632736766755,1.6894716930057816,2.1040097987961848
2015-06-09,1.72937074497409,1.701957860791621,1.6796827853848906,2.086958833596743
2015-06-10,1.7277277934778197,1.7003409523166149,1.6780870388663793,2.084976163224715
2015-06-11,1.7280563837770735,1.700664334011616,1.6784061881700816,2.0853726972991202
2015-06-12,1.7408714054479817,1.713276220116665,1.6904658554178138,2.1008375262009387
2015-06-15,1.6991404374427168,1.6722067448515054,1.6681181406336536,2.050477698751426
2015-06-16,1.654452156744165,1.6282268343313342,1.6242457625392466,1.9965490646322621
2015-06-17,1.679096429188219,1.6524804614564286,1.64844008869425,2.026289120212683
2015-06-18,1.613049779038154,1.5874807407611755,1.58359929459884,1.9465857712571546
2015-06-19,1.511507434212528,1.487547980546837,1.4839108734927917,1.825246344489037
2015-06-23,1.5222114806116551,1.4980823532163285,1.4944194892511469,1.889881398617152
2015-06-24,1.5349537666744324,1.5106226566718053,1.5069291312242685,1.9315174764297418
2015-06-25,1.517571436562883,1.493515860192101,1.4898641614627355,1.862124013408759
2015-06-26,1.4870325735400567,1.463461079785765,1.4598828660499952,1.7233370873667946
2015-06-29,1.4716829715947606,1.4483547899593978,1.4448135116327754,1.6583054991642745
2015-06-30,1.4714842943935953,1.4481592620627532,1.444618461808705,1.7780587896347695
2015-07-01,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6642535102803584
2015-07-02,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6289619776582585
2015-07-03,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.554017037595598
2015-07-06,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5960496494825929
2015-07-07,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.525863118312799
2015-07-08,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.3731974996666383
2015-07-09,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5103982894109806
2015-07-10,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6610812376851134
2015-07-13,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.678925271033366
2015-07-14,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6472025450809167
2015-07-15,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5643269235301436
2015-07-16,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6004115243010544
2015-07-17,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6654431125035751
2015-07-20,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6606847036107073
2015-07-21,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6709945895452536
2015-07-22,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.663063908057141
2015-07-23,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.708268792539381
2015-07-24,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.6725807258428758
2015-07-27,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.508019084964546
2015-07-28,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5254665842383934
2015-07-29,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5813778887295848
2015-07-30,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5270527205360156
2015-07-31,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5270527205360156
2015-08-03,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5274492546104212
2015-08-04,1.4458597018741033,1.4229408542720137,1.4194617139106662,1.5881189679944796
2015-08-05,1.4458597018741033,1.4222293838448778,1.418751983053711,1.55282743537238
2015-08-06,1.4458597018741033,1.4222293838448778,1.418751983053711,1.5357764701729388
2015-08-07,1.4452813579933537,1.421091600337802,1.417616981467268,1.567499196125388
2015-08-10,1.449510805040065,1.4252502588847438,1.4217654719480133,1.6448233406344819
2015-08-11,1.477764167771171,1.452885309485284,1.4493329538793123,1.6253931709886074
2015-08-12,1.462622402695204,1.4379984631817022,1.434482506437758,1.6087387398635715
2015-08-13,1.4824509045803993,1.4574931428649645,1.4539295209445555,1.6305481139558804
2015-08-14,1.4781062995582452,1.4532216813220011,1.4496685032750756,1.6265827732118245
2015-08-17,1.477515057038422,1.4532216813220011,1.4496685032750756,1.6293585117326634
2015-08-18,1.4780287519735071,1.4524950704813402,1.448943669023438,1.5175359027502808
2015-08-19,1.4821379544116613,1.451042575410859,1.4474947253544146,1.552430901297975
2015-08-20,1.5006165574796508,1.4736562259367425,1.4700530847105873,1.5127774938574134
2015-08-21,1.522979889111627,1.5012951321350445,1.497624412812576,1.4374360197203468
2015-08-24,1.517244818399491,1.4956417195035734,1.4919848229735326,1.293890684785515
2015-08-25,1.5089608273708506,1.4874756790358934,1.4838387487615814,1.1828611439519434
2015-08-26,1.4968534558674529,1.4755406968138995,1.4719329479902683,1.2161700062020147
2015-08-27,1.4796482437310452,1.4585804589194868,1.4550141784731387,1.2915114803390808
2015-08-28,1.4866577746014331,1.4654901854690623,1.4619070104986358,1.3490089211278946
2015-08-31,1.4904811550761905,1.4692591272233761,1.4656667370579979,1.346233182607055
2015-09-01,1.5000396062630836,1.4786814816091611,1.4750660534564033,1.341078239639782
2015-09-02,1.498127916025705,1.476797010732004,1.4731861901767223,1.3371128988957257
2015-09-07,1.4739131730189097,1.4529270462880162,1.4493745886340956,1.30420057072006
2015-09-08,1.4675408722276473,1.4466454766974928,1.4431083777018252,1.3394921033421596
2015-09-09,1.4739131730189097,1.4529270462880162,1.4493745886340956,1.364870284104119
2015-09-10,1.4567079608825018,1.4359668083936035,1.432455819116966,1.3406817055653766
2015-09-11,1.4573451909616275,1.4365949653526557,1.433082440210193,1.343457444086216
2015-09-14,1.4541590405659968,1.4334541805573942,1.429949334744058,1.2962698892319482
2015-09-15,1.4528845804077442,1.4321978666392894,1.4286960925576038,1.2582026180890094
2015-09-16,1.4509728901703658,1.4303133957621326,1.426816229277923,1.3264064788867749
2015-09-17,1.4688153323858997,1.4479017906155975,1.4443616198882794,1.30063176405041
2015-09-18,1.476360773752833,1.4546117632521944,1.4510551864061303,1.3002352299760045
2015-09-21,1.4756225933659568,1.4531571514889423,1.449604131219724,1.3240272744403414
2015-09-22,1.4668204134310938,1.4444889793028133,1.44095715301901,1.3343371603748875
2015-09-23,1.4624193234636624,1.4401548932097488,1.4366336639186528,1.3034075025712497
2015-09-24,1.4737364119513434,1.4512996860204863,1.4477512073195709,1.314510456654607
2015-09-25,1.483167319024411,1.4605870133627676,1.4570158268203361,1.285960003297403
2015-09-28,1.4736279565200037,1.450466922335462,1.4469204797710025,1.2934941507111095
2015-09-29,1.4736279565200037,1.450466922335462,1.4469204797710025,1.2685125040235559
2015-09-30,1.4730385053373958,1.450466922335462,1.4469204797710025,1.2772362536604793
2015-10-08,1.4879944677134798,1.4490164554131266,1.4454735592912316,1.3232342062915308
2015-10-09,1.5067225970643834,1.4672540014506905,1.463666513888244,1.3398886374165664
2015-10-12,1.5695956027424178,1.5284800488625128,1.52474286146393,1.3957999419077578
2015-10-13,1.557045303584183,1.5162585047672683,1.5125511994732102,1.3858865900476174
2015-10-14,1.576038486448742,1.5347541612421929,1.5310016334184995,1.3708182952202042
2015-10-15,1.581298523116072,1.5398764112588543,1.5361113593539806,1.4061098278423037
2015-10-16,1.5786706900905365,1.5373174143145107,1.533558619247036,1.4255399974881786
2015-10-19,1.575148637661502,1.5338876220422715,1.5301372129373543,1.4231607930417447
2015-10-20,1.595776106586019,1.5539747544568683,1.5501752316077517,1.4417978945388088
2015-10-21,1.5465447898332654,1.5060330519544287,1.5023507482516085,1.3985756804285971
2015-10-22,1.5400002429170885,1.4996599394324874,1.4959932182136026,1.41641971377685
2015-10-23,1.5671615014007882,1.5261097088009774,1.52237831696709,1.4414013604644034
2015-10-26,1.5697482879230455,1.5286287344551195,1.5248911835150412,1.443780564910837
2015-10-27,1.5706105500971312,1.5294684096731666,1.5257288056976912,1.444573633059648
2015-10-28,1.5430181605263886,1.5025988026956532,1.4989248958528791,1.419195452297689
2015-10-29,1.5451738159616029,1.5046979907407714,1.5010189513095051,1.421178122669717
2015-10-30,1.5456049470486457,1.505117828349795,1.5014377624008302,1.4215746567441225
2015-11-02,1.518445305306522,1.4786696333723384,1.4750542341889348,1.3977826122797854
2015-11-03,1.532229485367164,1.4920927368620573,1.4884445177192116,1.387076192270834
2015-11-04,1.532229485367164,1.4920927368620573,1.4884445177192116,1.4703483478960127
2015-11-05,1.5566096201127575,1.5158342340235624,1.5121279660863725,1.4937438582859437
2015-11-06,1.593799656165359,1.5520500771512826,1.5482552602057713,1.5294319249824493
2015-11-09,1.610328561077626,1.5681460074302693,1.5643118353699483,1.5452932879586738
2015-11-10,1.6057831122267523,1.5637196266035478,1.5598962771997995,1.5409314131402119
2015-11-11,1.603716999112719,1.5617076353186743,1.5578892053042772,1.5389487427681836
2015-11-12,1.587188094200452,1.5456117050396878,1.5418326301401002,1.523087379791959
2015-11-13,1.5718988571566046,1.5307229695316251,1.5269802981132363,1.5084156190389513
2015-11-16,1.5809897548583514,1.5395757311850677,1.5358114144535335,1.5171393686758747
2015-11-17,1.575204638139058,1.5339421555874224,1.5301916131460715,1.511587891634196
2015-11-18,1.5615682915864373,1.5206630131072583,1.5169449386356253,1.4985022671788106
2015-11-19,1.584884212789255,1.543368173797751,1.539594584410841,1.5211047094199306
2015-11-20,1.5817028758657732,1.5402701719890328,1.5365041573253448,1.5167428346014689
2015-11-23,1.5759666680809872,1.5346842241564471,1.5309318673313843,1.5092086871877621
2015-11-24,1.575789402886398,1.534511602423299,1.5307596676644362,1.510398289410979
2015-11-25,1.582342692132275,1.5408932282696295,1.5371256902114543,1.519518573122308
2015-11-26,1.5746737394411086,1.533425163779873,1.5296758854016483,1.512380959783007
2015-11-27,1.5140020020278526,1.474342722414748,1.4707379026805938,1.430694940455451
2015-11-30,1.5013738801614371,1.4620453941770184,1.4584706418422786,1.4310914745298566
2015-12-01,1.5195306691840034,1.4797265661450776,1.476108582723926,1.4421944286132136
2015-12-02,1.5137785050356531,1.4741250799258414,1.470520792335216,1.504053744220489
2015-12-03,1.5169712885949165,1.4772342285257378,1.4736223389575946,1.507226016815734
2015-12-04,1.4868968239486422,1.4479475644246567,1.4444072817787672,1.4786755634585298
2015-12-07,1.5071667421424644,1.4676865121492808,1.464097967082987,1.4818478360537746
2015-12-08,1.4845814230201797,1.4456928154191873,1.4421580457138012,1.4596419278870603
2015-12-09,1.4852600311979505,1.4463536474570096,1.4428172619940831,1.4616245982590883
2015-12-10,1.48472744131675,1.4458350087667515,1.442299891393637,1.458848859738249
2015-12-11,1.48472744131675,1.4458350087667515,1.442299891393637,1.4517112463989479
2015-12-14,1.4905226454448273,1.4514784075335263,1.4479294918522347,1.4961230627323765
2015-12-15,1.4905226454448273,1.4514784075335263,1.4479294918522347,1.4818478360537741
2015-12-16,1.4899264363866491,1.450897816170513,1.4473503200554938,1.4822443701281798
2015-12-17,1.4904616591747544,1.451419018798684,1.4478702483249346,1.5100017553365728
2015-12-18,1.4845747370020712,1.4455417359108562,1.4420073356001735,1.5155532323782512
2015-12-21,1.495824559095727,1.4564957734224946,1.452934590105398,1.5552066398188127
2015-12-22,1.501706264243199,1.4622228345512336,1.458647648368547,1.5571893101908407
2015-12-23,1.499035377156951,1.4596221714395374,1.4560533439694925,1.555206639818813
2015-12-24,1.499569792621178,1.460142535850033,1.4565724360707295,1.5365695383217493
2015-12-25,1.5022416318953358,1.4627441261143537,1.459167665355488,1.5445002198098614
2015-12-28,1.4988869460623178,1.459331680590914,1.4557635633811956,1.4981057331044045
2015-12-29,1.5014086029245166,1.4616405982374248,1.4580668356429731,1.511984425708601
2015-12-30,1.4996556950228743,1.4597881118222777,1.456218878622169,1.5115878916341954
2015-12-31,1.4908226227794774,1.4510447288081099,1.447496873486532,1.4981057331044045
2016-01-04,1.5008250807572807,1.4606342101409806,1.4570629082007684,1.4017479530238408
2016-01-05,1.5134930845486574,1.4729629751310647,1.4693615289274744,1.3985756804285958
2016-01-06,1.526161088340034,1.4852917401211487,1.4816601496541804,1.4203850545209045
2016-01-07,1.5594979404226037,1.5177358585161058,1.514024941040248,1.3815247152291545
2016-01-08,1.5588312033809522,1.5170869761482066,1.5133776452125267,1.3513881255743279
2016-01-11,1.5648318367558147,1.522926917459299,1.519203307662019,1.2819946625533458
2016-01-12,1.5454964625479244,1.5041093287902239,1.5004317286581,1.291114946264675
2016-01-13,1.5334951957981993,1.4924294461680392,1.4887804037591155,1.2732709129164224
2016-01-14,1.544829725506273,1.503460446422325,1.4997844328303787,1.2946837529343256
2016-01-15,1.5361621439648048,1.4950249756396359,1.4913695870700008,1.2566164817913867
2016-01-18,1.5421627773396676,1.5008649169507284,1.4971952495194933,1.2574095499401978
2016-01-19,1.5408293032563647,1.4995671522149299,1.4959006578640506,1.2934941507111088
2016-01-20,1.5528305700060898,1.5112470348371145,1.507551982763035,1.2768397195860732
2016-01-21,1.5668320478807691,1.5248735645629967,1.5211451951451835,1.24017439472576
2016-01-22,1.5568309922559982,1.5151403290445093,1.5114357577293631,1.2522618644599293
2016-01-25,1.5594979404226037,1.517735858516106,1.5140249410402487,1.257096852353597
2016-01-26,1.5861674220886592,1.5436911532320718,1.5399167741491029,1.1861836965798043
2016-01-27,1.5835004739220535,1.5410956237604752,1.5373275908382174,1.1732903955300238
2016-01-28,1.5741661553389343,1.5320112706098872,1.5282654492501184,1.1479067090882686
2016-01-29,1.5754996294222368,1.533309035345685,1.5295600409055607,1.1805428773705255
2016-02-01,1.5888343702552647,1.546286682703668,1.542505957459988,1.167649576320745
2016-02-02,1.592834792505173,1.5501799769110627,1.5463897324263158,1.1926303471046946
2016-02-03,1.5995021629216872,1.5566688005900544,1.5528626907035297,1.1869895278954157
2016-02-04,1.6141703778380176,1.5709442126838353,1.5671031989133992,1.2027032385498357
2016-02-05,1.6341724890875595,1.59041068372081,1.58652207374504,1.1886011905266383
2016-02-15,1.6981792450860933,1.6527033910391282,1.64866247320629,1.184169118290776
2016-02-16,1.6748434486282946,1.629992508162658,1.6260071192360426,1.217611117888644
2016-02-17,1.6888449265029737,1.64361903788854,1.6396003316181909,1.2301015032806188
2016-02-18,1.6915118746695792,1.6462145673601367,1.6421895149290764,1.228489840649396
2016-02-19,1.7161811452106808,1.6702232149724052,1.6661394605547666,1.2252665153869509
2016-02-22,1.7035131414193043,1.6578944499823216,1.653840839828061,1.2506502018287062
2016-02-23,1.7048466155026072,1.6591922147181197,1.6551354314835036,1.2409802260413711
2016-02-24,1.718181356335635,1.6721698620761025,1.6680813480379306,1.2502472861709009
2016-02-25,1.7428506268767363,1.696178509688371,1.6920312936636206,1.170469985925384
2016-02-26,1.7415171527934337,1.694880744952573,1.690736702008178,1.181751624343942
2016-02-29,1.7248487267521488,1.6786586857550942,1.6745543063151442,1.153950443955353
2016-03-01,1.750851471376553,1.7039650981031609,1.699798843596277,1.175707889476858
2016-03-02,1.7300096048230515,1.6836813597238176,1.6795646996696214,1.228489840649397
2016-03-03,1.7417430032989225,1.695100547365875,1.6909559669968601,1.2256694310447573
