date,nav,drawdown,signal,holding,exposure,current_momentum,effective_momentum,absolute_momentum_threshold
2012-12-13,1.0,0.0,,,0.0,,,0.060000000000000005
2012-12-14,1.0,0.0,,,0.0,,,0.055
2012-12-17,1.0,0.0,,,0.0,,,0.055
2012-12-18,1.0,0.0,,,0.0,,,0.055
2012-12-19,1.0,0.0,,,0.0,,,0.055
2012-12-20,0.9995,-0.0004999999999999449,510300,510300,1.0,0.07277628032345063,0.07277628032345063,0.055
2012-12-21,0.995314489112228,-0.004685510887772026,510300,510300,1.0,0.07845804988662186,0.07845804988662186,0.055
2012-12-24,0.9961515912897824,-0.0038484087102176323,510300,510300,1.0,0.07936507936507975,0.07936507936507975,0.055
2012-12-25,1.0237759631490793,0.0,510300,510300,1.0,0.11232378353797245,0.11232378353797245,0.05
2012-12-26,1.0267058207705198,0.0,510300,510300,1.0,0.10197663971248949,0.10197663971248949,0.05
2012-12-27,1.0246130653266337,-0.0020383204239706743,510300,510300,1.0,0.10619069136918258,0.10619069136918258,0.05
2012-12-28,1.0396809045226134,0.0,510300,510300,1.0,0.11640449438202283,0.11640449438202283,0.05
2012-12-31,1.0564229480737022,0.0,510300,510300,1.0,0.1415649027589332,0.1415649027589332,0.05
2013-01-04,1.0589342546063654,0.0,510300,510300,1.0,0.15683584819387342,0.15683584819387342,0.05
2013-01-07,1.0606084589614742,0.0,510300,510300,1.0,0.17152103559870602,0.17152103559870602,0.05
2013-01-08,1.0560043969849249,-0.004340962904498702,510300,510300,1.0,0.17076566125290094,0.17076566125290094,0.05
2013-01-09,1.0551672948073705,-0.005130228887134769,510300,510300,1.0,0.1644341801385687,0.1644341801385687,0.05
2013-01-10,1.0576786013400339,-0.0027624309392262347,510300,510300,1.0,0.1780885780885786,0.1780885780885786,0.05
2013-01-11,1.0417736599664997,-0.017758484609312952,510300,510300,1.0,0.1512488436632755,0.1512488436632755,0.055
2013-01-14,1.0786061557788948,0.0,510300,510300,1.0,0.1514745308310994,0.1514745308310994,0.05
2013-01-15,1.0848844221105531,0.0,510300,510300,1.0,0.15973154362416153,0.15973154362416153,0.05
2013-01-16,1.0769319514237858,-0.007330246913580418,510300,510300,1.0,0.12850877192982502,0.12850877192982502,0.055
2013-01-17,1.0702351340033502,-0.013503086419753285,510300,510300,1.0,0.11125597566275558,0.11125597566275558,0.055
2013-01-18,1.0861400753768848,0.0,510300,510300,1.0,0.1312118570183094,0.1312118570183094,0.05
2013-01-21,1.0899070351758795,0.0,510300,510300,1.0,0.13266637668551584,0.13266637668551584,0.05
2013-01-22,1.0882328308207705,-0.001536098310292,510300,510300,1.0,0.13985094256904884,0.13985094256904884,0.055
2013-01-23,1.0903255862646566,0.0,510300,510300,1.0,0.08722871452420722,0.08722871452420722,0.055
2013-01-24,1.083210217755444,-0.00652591170825334,510300,510300,1.0,0.07698709945900983,0.07698709945900983,0.055
2013-01-25,1.0781876046901173,-0.011132437619961522,510300,510300,1.0,0.08875739644970437,0.08875739644970437,0.060000000000000005
2013-01-28,1.1074861809045227,0.0,510300,510300,1.0,0.11551433389544763,0.1272648085936989,0.060000000000000005
2013-01-29,1.115857202680067,0.0,510300,510300,1.0,0.11641541038526015,0.12364771587156065,0.060000000000000005
2013-01-30,1.1221354690117253,0.0,510300,510300,1.0,0.12741799831791467,0.13268153168329816,0.060000000000000005
2013-01-31,1.125065326633166,0.0,510300,510300,1.0,0.129411764705883,0.13578255717203377,0.060000000000000005
2013-02-01,1.1468299832495814,0.0,510300,510300,1.0,0.1201962387571549,0.13666177383286274,0.055
2013-02-04,1.1489227386934673,0.0,510300,510300,1.0,0.11903791275988618,0.13671504912510282,0.055
2013-02-05,1.1572937604690117,0.0,510300,510300,1.0,0.1294934640522878,0.15279669762641945,0.055
2013-02-06,1.1606421691792295,0.0,510300,510300,1.0,0.11634460547504055,0.1452105082023637,0.060000000000000005
2013-02-07,1.1552010050251256,-0.004688063469167059,510300,510300,1.0,0.09350237717908083,0.12597201831740468,0.060000000000000005
2013-02-08,1.1589679648241207,-0.0014424810674359412,510300,510300,1.0,0.09446640316205568,0.13306253924864292,0.060000000000000005
2013-02-18,1.1418073701842548,-0.0162279120086547,510300,510300,1.0,0.07655880031570672,0.11415473747009652,0.060000000000000005
2013-02-19,1.1233911222780573,-0.032095203750450496,510300,510300,1.0,0.0638129211256444,0.1035553661035461,0.060000000000000005
2013-02-20,1.1284137353433839,-0.02776776054814256,510300,510300,1.0,0.06941689805632723,0.11232937294976231,0.060000000000000005
2013-02-21,1.0878356258375212,-0.06272953479985544,510300,510300,0.27,0.028888009497428202,,0.060000000000000005
2013-02-22,1.086931885471441,-0.0635081902632525,510300,510300,0.27,0.04138208115709152,,0.060000000000000005
2013-02-25,1.0873847737570541,-0.06311798534252877,510300,510300,0.27,0.007372914241366102,,0.060000000000000005
2013-02-26,1.0829409576900633,-0.06694674168534998,,,0.0,,,0.060000000000000005
2013-02-27,1.082794760660775,-0.06707270387522257,510300,510300,0.27,0.00349786241741179,,0.060000000000000005
2013-02-28,1.0926455929334016,-0.05858530566222053,510300,510300,0.27,0.04380132968322292,,0.060000000000000005
2013-03-01,1.0923139919853775,-0.05887101038399423,510300,510300,0.27,0.027360308285163892,,0.060000000000000005
2013-03-04,1.0783753115625183,-0.07088046583288266,510300,510300,0.27,-0.024577572964669447,,0.055
2013-03-05,1.0867433341573596,-0.06367064456578286,510300,510300,0.27,0.0050000000000003375,,0.055
2013-03-06,1.0898875284192155,-0.06096163196452653,510300,510300,0.27,0.0138195777351251,,0.055
2013-03-07,1.086321974369408,-0.06403368478536198,510300,510300,0.27,0.008114374034003502,,0.055
2013-03-08,1.0858722895352495,-0.06442112963796143,510300,510300,0.27,0.011257763975155655,,0.055
2013-03-11,1.0838464395056366,-0.06616658580301316,510300,510300,0.27,-0.022297808012093467,,0.060000000000000005
2013-03-12,1.0796610410013223,-0.06977269164291566,510300,510300,0.27,-0.04351087771942974,,0.060000000000000005
2013-03-13,1.0763148414400374,-0.07265575039275518,,,0.0,,,0.065
2013-03-14,1.0763148414400374,-0.07265575039275518,,,0.0,,,0.065
2013-03-15,1.0763148414400374,-0.07265575039275518,,,0.0,,,0.065
2013-03-18,1.0763148414400374,-0.07265575039275518,,,0.0,,,0.065
2013-03-19,1.0763148414400374,-0.07265575039275518,,,0.0,,,0.065
2013-03-20,1.076169538936443,-0.07278094186645223,510300,510300,0.27,-0.06202668589974747,,0.065
2013-03-21,1.0769515306429367,-0.07210718407334471,510300,510300,0.27,-0.0550724637681157,,0.065
2013-03-22,1.0777319901494224,-0.07143474641149605,510300,510300,0.27,-0.05561574575659067,,0.065
2013-03-25,1.0772868847768178,-0.07181824563668748,510300,510300,0.27,-0.04288856304985322,,0.065
2013-03-26,1.0724966508694034,-0.0759454728171387,510300,510300,0.27,-0.04321907600596131,,0.065
2013-03-27,1.0731732258594378,-0.07536254122288788,510300,510300,0.27,-0.04525222551928798,,0.065
2013-03-28,1.0641675764116663,-0.08312173668115741,510300,510300,0.27,-0.04076923076923067,,0.065
2013-03-29,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-01,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-02,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-03,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-08,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-09,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-10,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-11,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-12,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-15,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-16,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-17,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-18,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-19,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-22,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.065
2013-04-23,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-04-24,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-04-25,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-04-26,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-02,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-03,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-06,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-07,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-08,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-09,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-10,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-13,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-14,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-15,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-16,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-17,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-20,1.0632175765005343,-0.08394024899818253,,,0.0,,,0.060000000000000005
2013-05-21,1.062685967712284,-0.08439827887368345,510300,510300,1.0,0.05658852061439035,0.05658852061439035,0.055
2013-05-22,1.0639055767035375,-0.08334747353191652,510300,510300,1.0,0.06123276561232838,0.06123276561232838,0.055
2013-05-23,1.0525225594518375,-0.09315499005507522,510300,510300,1.0,0.06063088897992697,0.06063088897992697,0.055
2013-05-24,1.0582140680776877,-0.0882512317934957,510300,510300,1.0,0.0598534201954406,0.0598534201954406,0.055
2013-05-27,1.0552469626701326,-0.09080766605579138,,,0.0,,,0.055
2013-05-28,1.0547193391887977,-0.09126226222276346,510300,510300,1.0,0.07458451560599966,0.07458451560599966,0.055
2013-05-29,1.0506130554091797,-0.09480020344931894,,,0.0,,,0.055
2013-05-30,1.0506130554091797,-0.09480020344931894,,,0.0,,,0.055
2013-05-31,1.0500877488814753,-0.09525280334759412,510300,510300,1.0,0.062398042414356425,0.062398042414356425,0.055
2013-06-03,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-06-04,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-06-05,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-06,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-07,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-13,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-14,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-17,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-18,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-19,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-20,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-21,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-24,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-25,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-06-26,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-06-27,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-06-28,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-01,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-02,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-03,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-04,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-05,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-08,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-09,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.065
2013-07-10,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.065
2013-07-11,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-12,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-15,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-16,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-17,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-18,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-19,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-22,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-23,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-24,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-25,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-26,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-29,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-07-30,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-07-31,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.065
2013-08-01,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.065
2013-08-02,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.065
2013-08-05,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.065
2013-08-06,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-08-07,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-08-08,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.055
2013-08-09,1.0515772207556087,-0.09396948630666091,,,0.0,,,0.060000000000000005
2013-08-12,1.051051432145231,-0.09442250156350751,510300,510300,1.0,0.09309718437783876,0.09309718437783876,0.060000000000000005
2013-08-13,1.051051432145231,-0.09442250156350751,510300,510300,1.0,0.09558488848429714,0.09558488848429714,0.060000000000000005
2013-08-14,1.048868109685436,-0.09630363471356262,510300,510300,1.0,0.06377325066430517,0.06377325066430517,0.055
2013-08-15,1.0361231831586297,-0.1072845613636938,,,0.0,,,0.055
2013-08-16,1.0361231831586297,-0.1072845613636938,,,0.0,,,0.055
2013-08-19,1.0361231831586297,-0.1072845613636938,,,0.0,,,0.055
2013-08-20,1.0361231831586297,-0.1072845613636938,,,0.0,,,0.055
2013-08-21,1.0361231831586297,-0.1072845613636938,,,0.0,,,0.055
2013-08-22,1.0361231831586297,-0.1072845613636938,,,0.0,,,0.055
2013-08-23,1.0361231831586297,-0.1072845613636938,,,0.0,,,0.060000000000000005
2013-08-26,1.0356051215670505,-0.10773091908301191,510300,510300,1.0,0.06699419383653415,0.06699419383653415,0.055
2013-08-27,1.035087319006267,-0.1081770536234703,,,0.0,,,0.055
2013-08-28,1.035087319006267,-0.1081770536234703,,,0.0,,,0.055
2013-08-29,1.035087319006267,-0.1081770536234703,,,0.0,,,0.055
2013-08-30,1.035087319006267,-0.1081770536234703,,,0.0,,,0.055
2013-09-02,1.034569775346764,-0.10862296509665859,510300,510300,1.0,0.06663665015758613,0.06663665015758613,0.055
2013-09-03,1.0502913928699733,-0.09507734531762946,510300,510300,1.0,0.07654431512981152,0.07654431512981152,0.055
2013-09-04,1.0498546812721063,-0.09545361253371365,510300,510300,1.0,0.07369361322018753,0.07369361322018753,0.055
2013-09-05,1.0445466264846732,-0.10002699003832982,518880,518880,0.8,0.04086265607264483,0.04177545691906004,0.055
2013-09-06,1.03664892752761,-0.10683158422488093,518880,518880,0.8,0.057020946470131895,0.04969485614646896,0.055
2013-09-09,1.0451419087767333,-0.09951409958176383,510300,510300,1.0,0.07305543618392774,0.07305543618392774,0.055
2013-09-10,1.0589543569103463,-0.08761340486258018,510300,510300,1.0,0.08027327070879586,0.08027327070879586,0.055
2013-09-11,1.0635585062882174,-0.08364650662285233,510300,510300,1.0,0.09243336199484098,0.09243336199484098,0.055
2013-09-12,1.0740224821470152,-0.07463082880528893,510300,510300,1.0,0.10270734851740437,0.10270734851740437,0.055
2013-09-13,1.0660698604943288,-0.08148274394663713,510300,510300,1.0,0.0898587933247752,0.0898587933247752,0.055
2013-09-16,1.0596740273140106,-0.0869933426049998,518880,518880,0.8,-0.010530274539300444,0.05276277523888617,0.055
2013-09-17,1.0525853679142667,-0.09310087478673745,518880,518880,0.8,-0.024672897196261645,0.03199002908184445,0.055
2013-09-18,1.0461302640865058,-0.09866254056037183,518880,518880,0.8,-0.0193181818181819,0.03538717735220631,0.060000000000000005
2013-09-23,1.0581072636117335,-0.08834325366620577,510300,510300,1.0,0.0623420387531588,0.0623420387531588,0.060000000000000005
2013-09-24,1.0470948087835283,-0.09783149657227974,518880,518880,0.8,-0.03318584070796471,0.05982180738226539,0.060000000000000005
2013-09-25,1.049331166880091,-0.09590466834222822,518880,518880,0.8,-0.039459261965655856,0.04459402608329821,0.060000000000000005
2013-09-26,1.0502890956745043,-0.09507932456285251,518880,518880,0.8,-0.026987060998151513,0.03474576271186436,0.060000000000000005
2013-09-27,1.0470967276025454,-0.09782984333317823,518880,518880,0.8,-0.037444933920704915,0.03855932203389845,0.060000000000000005
2013-09-30,1.055722696067921,-0.09039777796933257,518880,518880,0.8,-0.023949889462048568,0.04889455782312946,0.060000000000000005
2013-10-08,1.048720245643819,-0.09643103318791035,510300,510300,1.0,0.07060333761232318,0.07060333761232318,0.060000000000000005
2013-10-09,1.0490327240383541,-0.09616180430511334,518880,518880,0.8,-0.05663780663780649,0.04855588112180809,0.060000000000000005
2013-10-10,1.0426141681742571,-0.10169198064588514,518880,518880,0.8,-0.06621086721842384,0.039347007115948074,0.060000000000000005
2013-10-11,1.033326352239549,-0.10969428849006435,510300,510300,1.0,0.06097560975609739,0.06097560975609739,0.060000000000000005
2013-10-14,1.033735914804844,-0.10934141266306885,510300,510300,1.0,0.0645297342893294,0.0645297342893294,0.060000000000000005
2013-10-15,1.0325072271089586,-0.1104000401440558,510300,510300,1.0,0.06506125897760873,0.06506125897760873,0.055
2013-10-16,1.0135734364091615,-0.12671324261298422,518880,518880,0.8,-0.07878568847126854,0.04558885605740781,0.055
2013-10-17,1.0078474821195218,-0.13164667898268712,518880,518880,0.8,-0.08363504706734248,0.024532224532224367,0.055
2013-10-18,1.0314209988881806,-0.11133592568192663,518880,518880,0.8,-0.0653031933979189,0.029950083194675514,0.055
2013-10-21,1.0314421182724727,-0.11131772938951812,510300,510300,1.0,0.05639097744360888,0.05639097744360888,0.055
2013-10-22,1.0191044146838413,-0.12194779601664774,518880,518880,0.8,-0.047706422018348627,0.03862126245847164,0.055
2013-10-23,1.027804196860818,-0.11445213334989401,,,0.0,,-0.047895500725689266,0.055
2013-10-24,1.027804196860818,-0.11445213334989401,,,0.0,,-0.0430342815463165,0.060000000000000005
2013-10-25,1.027804196860818,-0.11445213334989401,,,0.0,,-0.03783982365907412,0.060000000000000005
2013-10-28,1.027804196860818,-0.11445213334989401,,,0.0,,-0.020879940343027648,0.060000000000000005
