date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,weight_510300,weight_159949,weight_159954,weight_159941,weight_518880,weight_513880,weight_512890,weight_159985,weight_511260,effective_momentum,target_exposure,stress_bond_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_518880,target_weight_513880,target_weight_512890,target_weight_159985,target_weight_511260
2015-02-27,1.2292075211516944,0.0002337662337661417,0.011486573556640733,518880,518880,0.856,0.0,0.0,-0.1221972391958197,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.28,0.09319707880348194,0.856,True,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.28
2015-03-02,1.2349521339888823,0.004673427991886525,0.09264518731639924,510300,518880,0.856,0.0,0.0,-0.11809489120212213,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.28,0.15119951590330954,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-03-03,1.2341518850060575,-0.0006479999999999819,0.030090171579667646,518880,511260,1.0,0.0006479999999999999,1.2959999999999998,-0.11866636571262312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08799125800155165,0.856,True,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.28
2015-03-04,1.2310484307384748,-0.002514645324685816,0.004746035913655376,518880,518880,0.856,0.0006479999999999999,1.2959999999999998,-0.12088260721557231,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.28,0.07225489080681297,0.856,True,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.28
2015-03-05,1.2281648036701325,-0.0023424156161041543,-0.041482948852243816,518880,518880,0.856,0.0,0.0,-0.12294186552481934,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.28,0.020521960382009177,0.27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
2015-03-06,1.2278049513826572,-0.0002929999999999877,-0.051960282597149715,518880,511260,0.27,0.00029299999999999997,0.586,-0.12319884355822042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.007447483759938624,0.27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
2015-03-09,1.2278049513826572,0.0,-0.07211691929242908,518880,511260,0.27,0.0,0.0,-0.12319884355822042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-0.019483489730918943,0.27,False,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-10,1.2251289489276997,-0.002179501273344653,-0.07422225368520545,518880,510300,0.27,0.00027,0.54,-0.12510983279515542,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021355651078904116,0.27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
2015-03-11,1.2247981641114893,-0.00026999999999999247,0.007017391920446791,518880,511260,0.27,0.00027,0.54,-0.12534605314030067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.02446734898718706,0.854,False,0.27,0.0,0.0,0.0,0.584,0.0,0.0,0.0,0.0
2015-03-12,1.2310346480758543,0.005091846270760092,0.02404648599358292,518880,518880,0.854,0.0005620000000000001,1.124,-0.12089244970277757,0.27,0.0,0.0,0.0,0.584,0.0,0.0,0.0,0.0,0.06070259066930496,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-03-13,1.2290641368540043,-0.0016006951753388954,0.03950492056114367,518880,518880,0.856,9.000000000000009e-06,0.018000000000000016,-0.1222996329171423,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.06230906911707737,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-03-16,1.2420782532136279,0.010588638924031502,0.0801637742219041,510300,518880,0.856,0.0,0.0,-0.11300598064661194,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.10285625801647791,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-17,1.2570965080585046,0.01209123081095731,0.0846653900866347,510300,510300,1.0,0.0006479999999999999,1.2959999999999998,-0.10228113123067128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10921886587563923,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,1.2904260619679295,0.02651312265666861,0.11974010391676956,510300,510300,1.0,0.0,0.0,-0.07847980075178429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13934555065609372,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-19,1.2836928187539043,-0.005217845030002666,0.1261288189719501,510300,510300,1.0,0.0,0.0,-0.08328815034347858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346461048002413,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-20,1.3018725754317724,0.014162077104642012,0.15647544662329949,510300,510300,1.0,0.0,0.0,-0.070305606445904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555647193214786,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,1.3281322239664706,0.020170674941815347,0.16367115606853952,510300,510300,1.0,0.0,0.0,-0.05155304303829622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16763974582607163,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-24,1.3267855753236655,-0.0010139416983524496,0.14855466433516765,510300,510300,1.0,0.0,0.0,-0.05251471295663512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15162441678458838,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,1.3187056834668354,-0.006089824917533515,0.1358960283640983,510300,510300,1.0,0.0,0.0,-0.05828473246666821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428041627431843,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-26,1.319715669948939,0.0007658922644879773,0.1275107543023311,510300,510300,1.0,0.0,0.0,-0.057563480027914116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437320050539015,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-27,1.3298155347699767,0.007653061224489832,0.1291760777972141,510300,510300,1.0,0.0,0.0,-0.05035095564037273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15704799830645505,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-30,1.3722349670183356,0.03189873417721523,0.15012564497207692,510300,510300,1.0,0.0,0.0,-0.020058353212698443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17066057709784943,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-31,1.357085169786779,-0.011040235525024533,0.12616490962330207,510300,510300,1.0,0.0,0.0,-0.030877139794010633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369355616926826,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,1.3793048723930619,0.016373108409823756,0.14881744541208203,510300,510300,1.0,0.0,0.0,-0.015009586141419562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16020369028743275,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-02,1.3772848994288542,-0.0014644862094216338,0.12492918740813329,510300,510300,1.0,0.0,0.0,-0.01645209101892786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425163898803269,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-03,1.3995046020351376,0.016132974822781865,0.14011536874467423,510300,510300,1.0,0.0,0.0,-0.0005845373663364573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149927752848179,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-07,1.4240809397663297,0.017560740918932005,0.14715390706405973,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15042403549235406,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,1.4355274532301723,0.008037825059101555,0.18007634680904144,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17896858308472147,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,1.425090926248433,-0.0072701688555348865,0.16647052983866592,510300,510300,1.0,0.0,0.0,-0.0072701688555348865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668675027605181,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-10,1.4584204801578577,0.023387668320340227,0.20091134618985165,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067870483713675,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,1.4826601557283485,0.016620498614958512,0.22392128963456912,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23158368931674767,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,1.483333480049751,0.0004541326067211138,0.19701064605544974,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21345478457332856,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-15,1.4708769801038046,-0.008397639582387595,0.19671389704992898,510300,510300,1.0,0.0,0.0,-0.008397639582387484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21097827485691031,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,1.5190196690840847,0.03273060196841371,0.22919286972199035,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24661501176634643,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-17,1.545279317618783,0.017287234042553168,0.23458022279338409,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24661137307135728,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,1.5116131015486571,-0.021786492374727517,0.19757260969963913,510300,510300,1.0,0.0,0.0,-0.021786492374727517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20911482529422626,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-21,1.5435960068152763,0.021158129175946172,0.19566821898677872,510300,510300,1.0,0.0,0.0,-0.0010893246187365646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25441446885005475,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-22,1.585678776902934,0.0272628135223556,0.21434631412977997,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26427612322843835,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,1.5839954660994278,-0.0010615711252652815,0.19270008318598386,510300,510300,1.0,0.0,0.0,-0.0010615711252652815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312065987686607,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-24,1.5782722093675061,-0.003613177470775941,0.18528841047502545,510300,510300,1.0,0.0,0.0,-0.004670912951167727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22389594230464854,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-27,1.6109284389555283,0.02069112627986347,0.19212900818706968,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23468120050143143,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-28,1.59005538499205,-0.012957157784744155,0.15963236558972682,510300,510300,1.0,0.0,0.0,-0.012957157784744044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028930105145306,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,1.5988086011702827,0.005504975651069222,0.16960980133322595,510300,510300,1.0,0.0,0.0,-0.00752351097178694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158458697761112,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-30,1.59544197956327,-0.0021057064645189083,0.1619912214352054,510300,510300,1.0,0.0,0.0,-0.009613375130616775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21564539037307895,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-04,1.6041951957415026,0.005486389533656766,0.1623307656395883,510300,510300,1.0,0.0,0.0,-0.00417972831765967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222039814078055,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,1.5432593446545748,-0.0379853095487932,0.11863505398776394,510300,510300,1.0,0.0,0.0,-0.042006269592476664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18060578023336443,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,1.5270995609409141,-0.010471204188481797,0.07579291177550129,510300,510300,1.0,0.0,0.0,-0.05203761755485925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15437950891855187,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,1.5005032502455147,-0.017416225749559033,0.05786203104285653,510300,510300,1.0,0.0,0.0,-0.06854754440961364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12624143944697083,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,1.5237329393339016,0.015481265425173918,0.0618841447709198,510300,510300,1.0,0.0,0.0,-0.05412748171368886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13904831000338336,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,1.573895601278389,0.032920901458241,0.09909475703346064,510300,510300,1.0,0.0,0.0,-0.022988505747126964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827955934851438,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,1.5920753579562572,0.011550802139037586,0.0928084893630333,510300,510300,1.0,0.0,0.0,-0.011703239289446499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18880146874696946,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,1.5772622228854016,-0.009304292662296598,0.07288178818106979,510300,510300,1.0,0.0,0.0,-0.02089864158829713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16617236648196654,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,1.573558939117688,-0.002347918890074574,0.0625698527625243,510300,510300,1.0,0.0,0.0,-0.023197492163009592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500811854276756,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,1.5446059932973797,-0.01839965768078733,0.04914643118730601,518880,510300,1.0,0.0,0.0,-0.04117032392894493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309013614691833,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-05-18,1.550301583488166,0.0036874065072267648,0.0225882110146408,518880,518880,0.856,0.0006479999999999999,1.2959999999999998,-0.03763472914207833,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.10747748572966767,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-05-19,1.5583472719716813,0.0051897569925798415,0.05710806691679597,510300,518880,0.856,0.0,0.0,-0.03264028724822743,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.1426856415616375,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,1.5646101065787275,0.004018895351305174,0.06498098432392524,510300,510300,1.0,0.0006479999999999999,1.2959999999999998,-0.028752569795609362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14694695128350685,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,1.5966758535337535,0.020494401014156116,0.09896786941961021,510300,510300,1.0,0.0,0.0,-0.008847435477031929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17578913780469518,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,1.6310556234649154,0.021532091097308692,0.09251360539420765,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18554713345241144,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-25,1.6826252783616578,0.03161734900689095,0.10288373935432768,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19373978083763957,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,1.7074183816773991,0.014734774066797574,0.13289297755732637,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22203304218350572,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-27,1.7074183816773991,0.0,0.1192860110634069,510300,510300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20906407126088544,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,1.5917172328706053,-0.06776379477250727,0.02465515972625363,518880,510300,1.0,0.0,0.0,-0.06776379477250727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12416616040273037,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-05-29,1.5871312869422403,-0.0028811310411551716,0.0318511350128366,518880,518880,0.856,0.0006479999999999999,1.2959999999999998,-0.07044968944107688,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.12640069668621773,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-06-01,1.6119107575998126,0.015612741593237889,0.09103134400841814,510300,518880,0.856,0.0,0.0,-0.055936860644406394,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.19253798053009763,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-02,1.6381905977308373,0.01630353293885589,0.08261170470321483,510300,510300,1.0,0.0006479999999999999,1.2959999999999998,-0.04054529615556279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960066824353624,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-03,1.6245284185798627,-0.008339798293250378,0.08188844758997778,510300,510300,1.0,0.0,0.0,-0.04854695485713567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18406437949172227,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-04,1.642956474178852,0.011343633874437709,0.08338269318548963,510300,510300,1.0,0.0,0.0,-0.037754019864316146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19265451885986765,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-05,1.6454982749511267,0.0015470895378071337,0.07988925006541336,510300,510300,1.0,0.0,0.0,-0.03626533917565122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19018958275626094,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-08,1.6858493622109822,0.024522108515157237,0.09220618582204528,510300,510300,1.0,0.0,0.0,-0.01263253324309832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161483724631635,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-09,1.6721871830600072,-0.008104033169996416,0.10937889523558547,510300,510300,1.0,0.0,0.0,-0.02063419194467153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20832478900541906,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-10,1.6705985575773357,-0.0009500285008550158,0.11682149558399993,510300,510300,1.0,0.0,0.0,-0.02156461737508708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20341714538570901,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-11,1.67091628267387,0.00019018638265499987,0.15362271675973346,510300,510300,1.0,0.0,0.0,-0.021378532289003993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22496293560637592,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-12,1.6833075614387072,0.007415858528237118,0.14928694813803092,510300,510300,1.0,0.0,0.0,-0.014121213931763466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21450460422473555,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,1.6429564741788516,-0.023971309928274676,0.08024371104009143,510300,510300,1.0,0.0,0.0,-0.03775401986431637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15749747562051528,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,1.599745861050187,-0.026300522142719163,0.03825464701975061,518880,510300,1.0,0.0,0.0,-0.0630615915716175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11211536550769835,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-06-17,1.602655002636843,0.0018185023368313402,0.06332451171298153,510300,518880,0.856,0.0006479999999999999,1.2959999999999998,-0.06135776688642347,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.1282805939339802,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-18,1.538617477709572,-0.03995714911937387,0.01999453934324972,518880,510300,1.0,0.0006479999999999999,1.2959999999999998,-0.09886323456468471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08317049106248589,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-06-19,1.5122844888286586,-0.017114708017039626,-0.018115004179437157,518880,518880,0.856,0.0006479999999999999,1.2959999999999998,-0.1142859271885297,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.03406223535850765,0.27,False,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-23,1.5262963404946626,0.009265354349337285,0.002055263131321424,518880,510300,0.27,0.00029299999999999997,0.586,-0.10607947245173677,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06190836088312264,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-06-24,1.5386218721906664,0.008075451253463095,0.0014294752765317519,518880,518880,0.856,0.00029299999999999997,0.586,-0.0988606608070507,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.06631529814846976,0.856,False,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0
2015-06-25,1.5216438448713017,-0.011034567768877235,-0.015192494652585486,518880,518880,0.856,0.0,0.0,-0.1088043439145765,0.28,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.029979155056703663,0.27,False,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-26,1.490586160953728,-0.020410613181431003,-0.017981716128464664,518880,510300,0.27,0.00029299999999999997,0.586,-0.12699419371990772,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972330108879966,0.27,False,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-29,1.4753990566723127,-0.010188679245282994,-0.018785129559693546,518880,510300,0.27,0.0,0.0,-0.13588896985936527,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018785129559693546,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-30,1.475199877799662,-0.00013499999999999623,-0.02553351488928124,518880,,0.0,0.000135,0.27,-0.13600562484843426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007297957743633201,0.27,False,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,1.4495105816940594,-0.017414112143175786,-0.020124936918246003,518880,510300,0.27,0.000135,0.27,-0.1510513197883968,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020124936918246003,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-02,1.4493148977655308,-0.00013499999999999623,-0.022652459186933892,518880,,0.0,0.000135,0.27,-0.1511659278602253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022652459186933892,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-03,1.4493148977655308,0.0,-0.029230093075020048,518880,,0.0,0.0,0.0,-0.1511659278602253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029230093075020048,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-06,1.4493148977655308,0.0,-0.019308420938180092,518880,,0.0,0.0,0.0,-0.1511659278602253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019308420938180092,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-07,1.4493148977655308,0.0,-0.026357224154790623,518880,,0.0,0.0,0.0,-0.1511659278602253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026357224154790623,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,1.4493148977655308,0.0,-0.05820007446309097,518880,,0.0,0.0,0.0,-0.1511659278602253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05820007446309097,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
