date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,weight_510300,weight_159949,weight_159954,weight_159941,weight_518880,weight_513880,weight_512890,weight_159985,weight_511260,effective_momentum,base_target_exposure,target_exposure,top2_close_risk_cap_triggered,top2_close_gap,top2_close_risk_cap,stress_bond_trigger,weak_market_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_518880,target_weight_513880,target_weight_512890,target_weight_159985,target_weight_511260,signal_excess_slope,slope_hot_triggered,slope_hot_threshold,slope_hot_risk_cap
2015-10-29,1.373062528685092,0.00139703827884885,0.09268292682926882,510300,510300,1.0,0.0,0.0,-0.12899268077972037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09268292682926882,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-10-30,1.3734456376495687,0.0002790178571427937,0.09332113449222357,510300,510300,1.0,0.0,0.0,-0.1287496541839558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09332113449222357,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-02,1.3504590997809562,-0.016736401673640433,0.056806002143622525,159941,510300,1.0,0.0,0.0,-0.14333124992983137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056806002143622525,1.0,0.7,True,0.005,0.7,False,False,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-03,1.3617642846038198,0.008371364097363054,0.06844919786096271,159941,159941,0.7,0.00085,1.7,-0.136159763912161,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.06844919786096271,0.7,1.0,False,0.005,0.7,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002586864395254195,False,0.03,0.7
2015-11-04,1.3629229429040333,0.0008508508508509038,0.12808031639793138,510300,159941,1.0,0.00015000000000000001,0.30000000000000004,-0.13542476471228648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12808031639793138,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010427524314713655,False,0.03,0.7
2015-11-05,1.3832245402355916,0.014895631067961101,0.13634992458521844,510300,510300,1.0,0.001,2.0,-0.12254637097694498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13634992458521844,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023790282940098884,False,0.03,0.7
2015-11-06,1.4162721135356193,0.02389169100079669,0.18933086648165265,510300,510300,1.0,0.0,0.0,-0.1015825200047985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18933086648165265,1.0,1.0,False,0.005,0.7,False,False,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038005514290838024,True,0.03,0.7
2015-11-09,1.4263395977473992,0.007108439201451988,0.1946658491722868,510300,510300,0.7,0.00015000000000000001,0.30000000000000004,-0.09519617397073099,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1946658491722868,1.0,1.0,False,0.005,0.7,False,False,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06659874505915978,True,0.03,0.7
2015-11-10,1.423521323458804,-0.0019758788811907735,0.21475461081588,510300,510300,0.7,0.0,0.0,-0.09698395674220273,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21475461081588,1.0,1.0,False,0.005,0.7,False,False,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06796960385168957,True,0.03,0.7
2015-11-11,1.4222392018344845,-0.0009006690684508767,0.20490530891027614,510300,510300,0.7,0.0,0.0,-0.09779727536067995,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20490530891027614,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005674817398095569,False,0.03,0.7
2015-11-12,1.4073695828730013,-0.010455076011337217,0.15103386275097352,510300,510300,1.0,0.00015000000000000001,0.30000000000000004,-0.10722987342441959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15103386275097352,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-13,1.3938125210228838,-0.009632908096849802,0.1257768570583011,510300,510300,1.0,0.0,0.0,-0.11582984600533519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257768570583011,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-16,1.4018734767175483,0.005783385909568839,0.08693181818181794,510300,510300,1.0,0.0,0.0,-0.11071634879506098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08693181818181794,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-17,1.3967437776391254,-0.003659174072138005,0.0907010014306151,510300,510300,1.0,0.0,0.0,-0.11397039247432639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907010014306151,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-18,1.3846523440971286,-0.008656873032528933,0.09314434480763656,510300,510300,1.0,0.0,0.0,-0.12164063828973759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09314434480763656,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-19,1.40553754748785,0.015083355385022479,0.08178228990411718,510300,510300,1.0,0.0,0.0,-0.1083920318813002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08178228990411718,1.0,0.7,True,0.005,0.7,False,False,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-20,1.4025058055627684,-0.002156998175182445,0.0639777468706535,510300,510300,0.7,0.00015000000000000001,0.30000000000000004,-0.11031522864151033,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639777468706535,0.7,0.7,True,0.005,0.7,False,False,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-23,1.397629118709439,-0.003477124183006608,0.060462524380050064,510300,510300,0.7,0.0,0.0,-0.11340877307525365,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060462524380050064,0.7,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-24,1.3985209610528844,0.000638110877561715,-0.07563727538654397,518880,510300,1.0,0.00015000000000000001,0.30000000000000004,-0.11284302956940218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475797579757975,1.0,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.008838146901208276,False,0.03,0.7
2015-11-25,1.4043370379711664,0.004158734177214907,0.08647575843493027,510300,518880,0.8,0.0009000000000000001,1.8,-0.10915357955591809,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.08647575843493027,0.8,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-26,1.3964824988271107,-0.00559305845511493,0.06774916013437804,510300,510300,1.0,0.0009000000000000001,1.8,-0.1141361356599917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06774916013437804,1.0,0.7,True,0.005,0.7,False,False,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-11-27,1.3434826304338234,-0.037952404299947395,-0.08198085726175619,518880,510300,0.7,0.00015000000000000001,0.30000000000000004,-0.14775679919413742,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03298969072164959,0.7,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.003862599384311837,False,0.03,0.7
2015-11-30,1.3312775840368445,-0.00908463281958305,-0.0854629241726017,518880,518880,0.8,0.00075,1.5,-0.15549911574644493,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.014213197969543456,0.8,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.003982277420415327,False,0.03,0.7
2015-12-01,1.3473773221122327,0.012093449381584964,-0.0743525480367585,518880,518880,0.8,0.0,0.0,-0.14528618705002083,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.023397761953204643,0.8,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.01667882787136621,False,0.03,0.7
2015-12-02,1.343485979665699,-0.002888086642599319,0.059793238334729715,510300,518880,0.8,0.0,0.0,-0.14775467459644687,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.059793238334729715,0.8,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-12-03,1.3451079033803015,0.0012072501977327121,0.060546874999999556,510300,510300,1.0,0.0009000000000000001,1.8,-0.14672580125883672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060546874999999556,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-12-04,1.3196283535135869,-0.01894238358326772,-0.06422798809017427,518880,510300,1.0,0.0,0.0,-0.16288884843309726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04016736401673571,1.0,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.01012574267696511,False,0.03,0.7
2015-12-07,1.3376180070935402,0.013632363636363776,0.060141843971630804,510300,518880,0.8,0.0009000000000000001,1.8,-0.15147704481088187,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.060141843971630804,0.8,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023438519540392288,False,0.03,0.7
2015-12-08,1.3163876075503402,-0.015871795557934165,0.05231560891938192,510300,510300,1.0,0.0009000000000000001,1.8,-0.1649446276818577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05231560891938192,1.0,1.0,False,0.005,0.7,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016347610866210179,False,0.03,0.7
2015-12-09,1.3181756917768415,0.0013583265417005386,-0.03042155584528483,518880,510300,1.0,0.0,0.0,-0.1638103498058484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000000000000451,1.0,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.016500977835723483,False,0.03,0.7
2015-12-10,1.3165170828846666,-0.0012582608695652642,-0.022358614642700614,518880,518880,0.8,0.0009000000000000001,1.8,-0.16486249452222312,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.003018108651911877,0.8,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.02646988974797191,False,0.03,0.7
2015-12-11,1.3165170828846666,0.0,-0.022787028921998242,518880,518880,0.8,0.0,0.0,-0.16486249452222312,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.002000000000000446,0.8,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.018193769420763097,False,0.03,0.7
2015-12-14,1.3221846003715245,0.0043049327354260924,,,518880,0.8,0.0,0.0,-0.16126728373630972,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.003555555555555534,0.8,0.0,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.03,0.7
2015-12-15,1.321655726531376,-0.00039999999999995595,,,,0.0,0.0004,0.8,-0.1616027768228151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011111111111111072,0.0,0.0,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.03,0.7
2015-12-16,1.321655726531376,0.0,-0.009782125389061869,518880,,0.0,0.0,0.0,-0.1616027768228151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040404040404042885,0.0,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.00016350710380965685,False,0.03,0.7
2015-12-17,1.3216016496253136,-4.091603053413273e-05,-0.006687472135532668,518880,518880,0.8,0.0004,0.8,-0.16163708070919847,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.013144590495450359,0.8,0.8,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.000440633440559579,False,0.03,0.7
2015-12-18,1.3163816790163805,-0.003949730700179566,-0.005829596412555982,518880,518880,0.8,0.0,0.0,-0.1649483884694135,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.011156186612576446,0.8,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-12-21,1.3263569664351784,0.007577807848443863,-0.009734513274336165,518880,518880,0.8,0.0,0.0,-0.1586205278137014,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.020639834881321484,0.8,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.00016278133461749005,False,0.03,0.7
2015-12-22,1.3315723110753168,0.00393208221626451,0.010332434860736761,518880,518880,0.8,0.0,0.0,-0.1553121545539875,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.011258955987718311,0.8,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.008720029881785153,False,0.03,0.7
2015-12-23,1.3292040188368548,-0.0017785682525566227,0.014466546112115841,518880,518880,0.8,0.0,0.0,-0.15681448953921828,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.010224948875256379,0.8,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.004740278563836497,False,0.03,0.7
2015-12-24,1.329677888362287,0.0003565062388592999,0.010805943268797913,518880,518880,0.8,0.0,0.0,-0.15651388864422322,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.010166840458810888,0.8,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.005468972926132576,False,0.03,0.7
2015-12-25,1.3320470249117076,0.0017817371937638438,0.0071620411817368,518880,518880,0.8,0.0,0.0,-0.1550110180671973,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.018300653594770733,0.8,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.013452571465952934,False,0.03,0.7
2015-12-28,1.329205324591896,-0.0021333333333333204,0.014466546112115841,518880,518880,0.8,0.0,0.0,-0.15681366122865392,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.014466546112115841,0.8,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-12-29,1.3314415170791507,0.0016823529411764682,0.016274864376130127,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.15539512421166213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001050144394853847,1.0,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-12-30,1.3298870472623956,-0.0011675088967972869,0.008535489667565122,518880,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.15638120791842325,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.008535489667565122,0.8,1.0,False,0.005,0.7,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2015-12-31,1.3220539236974247,-0.005890066815144701,0.006765899864682012,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.16135017897029535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0029910269192430228,1.0,0.8,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-04,1.330924052587419,0.0067093548387096025,0.020398912058023466,518880,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.1557233797355867,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.020398912058023466,0.8,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-05,1.342023758157932,0.008339848956019802,0.03985341273476872,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.1486822402454826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03985341273476872,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0036157702159695052,False,0.03,0.7
2016-01-06,1.3532565561337033,0.008370044052863568,0.03294223826714804,518880,518880,1.0,0.0,0.0,-0.14155667309335218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03294223826714804,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01164998651027136,False,0.03,0.7
2016-01-07,1.3828165508067853,0.02184359982525108,0.059329710144927494,518880,518880,1.0,0.0,0.0,-0.12280518058774625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.059329710144927494,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030004882024466495,True,0.03,0.7
2016-01-08,1.3822253509133238,-0.00042753313381782565,0.07149404216315314,518880,518880,1.0,0.0,0.0,-0.12318021043785832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07149404216315314,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0331922309938927,True,0.03,0.7
2016-01-11,1.3875461499544786,0.0038494439692045024,0.06681818181818167,518880,518880,1.0,0.0,0.0,-0.1198049417868492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06681818181818167,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029284075764306826,False,0.03,0.7
2016-01-12,1.370401353044091,-0.01235619940349375,0.03482142857142856,518880,518880,1.0,0.0,0.0,-0.1306808074401007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03482142857142856,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014181088735053572,False,0.03,0.7
2016-01-13,1.3597597549617813,-0.007765314926660993,0.033707865168539186,518880,518880,1.0,0.0,0.0,-0.13743134474211893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.033707865168539186,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-14,1.3698101531506293,0.0073913043478262,0.03854773644105802,518880,518880,1.0,0.0,0.0,-0.13105583729021286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03854773644105802,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-15,1.3621245545356278,-0.005610703495899982,0.03318385650224198,518880,518880,1.0,0.0,0.0,-0.13593122534167057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03318385650224198,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-18,1.3674453535767828,0.003906250000000222,0.037219730941704166,518880,518880,1.0,0.0,0.0,-0.13255595669066134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037219730941704166,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-19,1.3662629537898594,-0.0008646779074795719,0.030776092774308594,518880,518880,1.0,0.0,0.0,-0.13330601639088557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030776092774308594,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-20,1.376904551872169,0.007788836001730859,0.04674157303370796,518880,518880,1.0,0.0,0.0,-0.12655547908886744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04674157303370796,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0032603810454324474,False,0.03,0.7
2016-01-21,1.3893197496348635,0.009016745384285096,0.055231252806466236,518880,518880,1.0,0.0,0.0,-0.1186798522365129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.055231252806466236,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0031963044667601363,False,0.03,0.7
2016-01-22,1.3804517512329388,-0.00638297872340432,0.048025134649910095,518880,518880,1.0,0.0,0.0,-0.12430529998819473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048025134649910095,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003849834181129141,False,0.03,0.7
2016-01-25,1.3828165508067853,0.0017130620985010836,0.05502931889941354,518880,518880,1.0,0.0,0.0,-0.12280518058774625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05502931889941354,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002349490173502826,False,0.03,0.7
2016-01-26,1.406464546545251,0.017101325352714802,0.06300268096514738,518880,518880,1.0,0.0,0.0,-0.1078039865832614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06300268096514738,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01682395536906478,False,0.03,0.7
2016-01-27,1.4040997469714045,-0.0016813787305590688,0.05602489995553572,518880,518880,1.0,0.0,0.0,-0.10930410598370988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05602489995553572,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008545986088755342,False,0.03,0.7
2016-01-28,1.3958229484629416,-0.005894736842105175,0.05213903743315518,518880,518880,1.0,0.0,0.0,-0.11455452388527942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05213903743315518,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-01-29,1.3970053482498646,0.0008470986869968389,0.0525612472160355,518880,518880,1.0,0.0,0.0,-0.11380446418505541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0525612472160355,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0014791852463004844,False,0.03,0.7
2016-02-01,1.4088293461190975,0.008463817181548983,0.059111111111111114,518880,518880,1.0,0.0,0.0,-0.10630386718281293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.059111111111111114,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0069892356657641035,False,0.03,0.7
2016-02-02,1.4123765454798671,0.0025178346621903547,0.06461675579322623,518880,518880,1.0,0.0,0.0,-0.10405368808214044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06461675579322623,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-02-03,1.418288544414484,0.004185851820845743,0.0671708185053379,518880,518880,1.0,0.0,0.0,-0.10030338958101892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0671708185053379,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.03,0.7
2016-02-04,1.4312949420706398,0.009170487703209496,0.07839643652561223,518880,518880,1.0,0.0,0.0,-0.09205273287855242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07839643652561223,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009733673304788491,False,0.03,0.7
2016-02-05,1.4490309388744893,0.01239157372986388,0.0981182795698925,518880,518880,1.0,0.0,0.0,-0.08080183737518865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0981182795698925,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01761713968483649,False,0.03,0.7
2016-02-15,1.505786128646807,0.03916768665850667,0.13149711239449147,518880,518880,1.0,0.0,0.0,-0.04479897176442493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13149711239449147,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04252139162097577,True,0.03,0.7
2016-02-16,1.4850941323756495,-0.013741656851197548,0.10660792951541853,518880,518880,1.0,0.0,0.0,-0.05792501651834925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10660792951541853,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030164391493316556,True,0.03,0.7
2016-02-17,1.4975093301383438,0.00835987261146487,0.10659676714722566,518880,518880,1.0,0.0,0.0,-0.050049389665994815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10659676714722566,1.0,1.0,False,0.005,0.7,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.034537253490104725,True,0.03,0.7
