date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,holding_for_return,exposure_for_return,weight_510300,weight_159949,weight_159954,weight_159941,weight_518880,weight_513880,weight_512890,weight_159985,weight_511260,return_weight_510300,return_weight_159949,return_weight_159954,return_weight_159941,return_weight_518880,return_weight_513880,return_weight_512890,return_weight_159985,return_weight_511260,effective_momentum,signal_asset_momentum,base_target_exposure,target_exposure,stress_bond_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_518880,target_weight_513880,target_weight_512890,target_weight_159985,target_weight_511260
2015-12-22,1.444171518399625,0.00393208221626451,0.010332434860736761,518880,518880,0.8,0.0,0.0,-0.15864967739931857,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.011258955987718311,0.010332434860736761,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-12-23,1.441602960785753,-0.0017785682525566227,0.014466546112115841,518880,518880,0.8,0.0,0.0,-0.16014607637237444,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.010224948875256379,0.014466546112115841,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-12-24,1.442116901235231,0.0003565062388592999,0.010805943268797913,518880,518880,0.8,0.0,0.0,-0.15984666320887075,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.010166840458810888,0.010805943268797913,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-12-25,1.4446863745559173,0.0017817371937638438,0.0071620411817368,518880,518880,0.8,0.0,0.0,-0.15834973076024517,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.018300653594770733,0.0071620411817368,0.8,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-12-28,1.441460216519169,-0.0022331199999999773,0.014466546112115841,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.16022923680948986,518880,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.014466546112115841,0.014466546112115841,0.8,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-29,1.443885261354019,0.0016823529411764682,0.016274864376130127,518880,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.15881644599612232,518880,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001050144394853847,0.016274864376130127,1.0,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2015-12-30,1.4421995124654337,-0.0011675088967972869,0.008535489667565122,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.15979853527926136,518880,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.008535489667565122,0.008535489667565122,0.8,1.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-12-31,1.433704860976243,-0.005890066815144701,0.006765899864682012,518880,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.164747378044649,518880,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0029910269192430228,0.006765899864682012,1.0,0.8,True,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-01-04,1.4433240956225155,0.0067093548387096025,0.020398912058023466,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.15914337182398797,518880,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.020398912058023466,0.020398912058023466,0.8,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-05,1.455506751249716,0.008440693025322243,0.03985341273476872,518880,518880,1.0,0.0,0.0,-0.15204595914724683,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03985341273476872,0.03985341273476872,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-06,1.4676894068769164,0.008370044052863568,0.03294223826714804,518880,518880,1.0,0.0,0.0,-0.1449485464705056,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03294223826714804,0.03294223826714804,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-07,1.4997490269484959,0.02184359982525108,0.059329710144927494,518880,518880,1.0,0.0,0.0,-0.12627114468960798,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.059329710144927494,0.059329710144927494,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-08,1.4991078345470643,-0.00042753313381782565,0.07149404216315314,518880,518880,1.0,0.0,0.0,-0.12664469272522594,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07149404216315314,0.07149404216315314,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-11,1.5048785661599486,0.0038494439692045024,0.06681818181818167,518880,518880,1.0,0.0,0.0,-0.12328276040466435,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06681818181818167,0.06681818181818167,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-12,1.4862839865184325,-0.01235619940349375,0.03482142857142856,518880,518880,1.0,0.0,0.0,-0.13411565343758503,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03482142857142856,0.03482142857142856,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-13,1.4747425232926636,-0.007765314926660993,0.033707865168539186,518880,518880,1.0,0.0,0.0,-0.1408395180787082,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.033707865168539186,0.033707865168539186,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-14,1.485642794117001,0.0073913043478262,0.03854773644105802,518880,518880,1.0,0.0,0.0,-0.13448920147320287,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03854773644105802,0.03854773644105802,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-15,1.4773072928983901,-0.005610703495899982,0.03318385650224198,518880,518880,1.0,0.0,0.0,-0.13934532593623639,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03318385650224198,0.03318385650224198,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-18,1.483078024511275,0.003906250000000222,0.037219730941704166,518880,518880,1.0,0.0,0.0,-0.13598339361567457,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.037219730941704166,0.037219730941704166,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-19,1.4817956397084115,-0.0008646779074795719,0.030776092774308594,518880,518880,1.0,0.0,0.0,-0.1367304896869106,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030776092774308594,0.030776092774308594,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-20,1.4933371029341802,0.007788836001730859,0.04674157303370796,518880,518880,1.0,0.0,0.0,-0.13000662504578742,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04674157303370796,0.04674157303370796,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-21,1.5068021433642436,0.009016745384285096,0.055231252806466236,518880,518880,1.0,0.0,0.0,-0.12216211629781049,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.055231252806466236,0.055231252806466236,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-22,1.4971842573427696,-0.00638297872340432,0.048025134649910095,518880,518880,1.0,0.0,0.0,-0.1277653368320798,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048025134649910095,0.048025134649910095,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-25,1.499749026948496,0.0017130620985010836,0.05502931889941354,518880,518880,1.0,0.0,0.0,-0.12627114468960787,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05502931889941354,0.05502931889941354,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-26,1.5253967230057597,0.017101325352714802,0.06300268096514738,518880,518880,1.0,0.0,0.0,-0.11132922326488981,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06300268096514738,0.06300268096514738,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-27,1.5228319534000332,-0.0016813787305590688,0.05602489995553572,518880,518880,1.0,0.0,0.0,-0.11282341540736174,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05602489995553572,0.05602489995553572,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-28,1.513855259779991,-0.005894736842105175,0.05213903743315518,518880,518880,1.0,0.0,0.0,-0.11805308790601299,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05213903743315518,0.05213903743315518,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-29,1.515137644582854,0.0008470986869968389,0.0525612472160355,518880,518880,1.0,0.0,0.0,-0.1173059918347773,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0525612472160355,0.0525612472160355,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-01,1.527961492611486,0.008463817181548983,0.059111111111111114,518880,518880,1.0,0.0,0.0,-0.1098350311224181,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.059111111111111114,0.059111111111111114,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-02,1.5318086470200754,0.0025178346621903547,0.06461675579322623,518880,518880,1.0,0.0,0.0,-0.10759374290871049,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06461675579322623,0.06461675579322623,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-03,1.5382205710343917,0.004185851820845743,0.0671708185053379,518880,518880,1.0,0.0,0.0,-0.10385826255253072,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0671708185053379,0.0671708185053379,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-04,1.5523268038658864,0.009170487703209496,0.07839643652561223,518880,518880,1.0,0.0,0.0,-0.09564020576893595,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07839643652561223,0.07839643652561223,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-05,1.5715625759088345,0.01239157372986388,0.0981182795698925,518880,518880,1.0,0.0,0.0,-0.0844337647003972,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0981182795698925,0.0981182795698925,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-15,1.6331170464462674,0.03916768665850667,0.13149711239449147,518880,518880,1.0,0.0,0.0,-0.0485731532810737,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13149711239449147,0.13149711239449147,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-16,1.6106753123961617,-0.013741656851197548,0.10660792951541853,518880,518880,1.0,0.0,0.0,-0.06164733452770199,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10660792951541853,0.10660792951541853,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-17,1.624140352826225,0.00835987261146487,0.10659676714722566,518880,518880,1.0,0.0,0.0,-0.05380282577972506,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10659676714722566,0.10659676714722566,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-18,1.6267051224319515,0.0015791551519936942,0.08465156049593836,518880,518880,1.0,0.0,0.0,-0.05230863363725324,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08465156049593836,0.08465156049593836,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-19,1.6504292412849206,0.014584154513204606,0.10094097519247214,518880,518880,1.0,0.0,0.0,-0.03848735631938882,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10094097519247214,0.10094097519247214,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-22,1.6382465856577206,-0.007381507381507224,0.08862377503195584,518880,518880,1.0,0.0,0.0,-0.04558476899612984,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862377503195584,0.08862377503195584,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-23,1.6395289704605838,0.0007827788649705791,0.10310612597066426,518880,518880,1.0,0.0,0.0,-0.044837672924893934,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10310612597066426,0.10310612597066426,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-24,1.6523528184892156,0.007821666014861117,0.12043478260869578,518880,518880,1.0,0.0,0.0,-0.03736671221253485,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12043478260869578,0.12043478260869578,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-25,1.6760769373421844,0.014357780364765205,0.12818299525248156,518880,518880,1.0,0.0,0.0,-0.023545434894670647,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12818299525248156,0.12818299525248156,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-26,1.6747945525393215,-0.0007651109410863333,0.13368055555555558,518880,518880,1.0,0.0,0.0,-0.024292530965906445,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13368055555555558,0.13368055555555558,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-29,1.6587647425035317,-0.009571209800918856,0.11846087332468658,518880,518880,1.0,0.0,0.0,-0.033631231856355304,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11846087332468658,0.11846087332468658,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-03-01,1.6837712461593637,0.015075376884422065,0.13630463003028992,518880,518880,1.0,0.0,0.0,-0.019062858467255195,518880,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13630463003028992,0.13630463003028992,1.0,1.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-03-02,1.6637278922868128,-0.011903846153846098,0.11421210820094463,518880,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.0307397832866545,518880,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021881838074398585,0.11421210820094463,1.0,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-03,1.675011750053382,0.0067822736030827,0.11361702127659568,518880,518880,0.8,0.0,0.0,-0.024165995304321397,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.028446389496718183,0.11361702127659568,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-04,1.692421119408159,0.010393580435613226,0.1353319057815845,518880,518880,0.8,0.0,0.0,-0.014023586084710327,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.029443838604144013,0.1353319057815845,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-07,1.6913996656959551,-0.0006035458317615872,0.13253527148353994,518880,518880,0.8,0.0,0.0,-0.014618668039544147,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.026143790849673332,0.13253527148353994,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-08,1.698040117384607,0.003926009815024667,0.11895754518705326,518880,518880,0.8,0.0,0.0,-0.010750051258725302,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.02967032967033001,0.11895754518705326,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-09,1.6837515754501908,-0.00841472577009772,0.10905263157894729,518880,518880,0.8,0.0,0.0,-0.019074318295466353,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0460164835164838,0.10905263157894729,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-10,1.6740613230461,-0.005755155656795741,0.054756054756054606,510300,510300,1.0,0.0009000000000000001,1.8,-0.024719698281424396,518880,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.054756054756054606,0.054756054756054606,0.8,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,1.6692151244253643,-0.0028948752079867024,0.12187896741430371,518880,518880,0.8,0.0009000000000000001,1.8,-0.027543013047707343,510300,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023549488054607437,0.12187896741430371,1.0,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-14,1.6541245255906094,-0.00904053564692564,0.05728088336783976,510300,510300,1.0,0.0009000000000000001,1.8,-0.036334545103351434,518880,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.05728088336783976,0.05728088336783976,0.8,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,1.6472420934995702,-0.004160770234986955,0.07660108832147361,518880,518880,0.8,0.0009000000000000001,1.8,-0.04034413564457051,510300,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03175675675675671,0.07660108832147361,1.0,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-16,1.6569769612372036,0.005909797822706064,0.0800333472280117,518880,518880,0.8,0.0,0.0,-0.034672763506855775,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.04344874405974197,0.0800333472280117,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-17,1.6702788218291504,0.008027788498649269,0.08095828170177621,518880,518880,0.8,0.0,0.0,-0.026923320620303226,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.04039301310043664,0.08095828170177621,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-18,1.6687755708895042,-0.0009000000000000119,0.07389830508474571,510300,510300,1.0,0.0009000000000000001,1.8,-0.027799089631744933,518880,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.07389830508474571,0.07389830508474571,0.8,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-21,1.705648768478603,0.022095959595959558,0.10173528411024169,510300,510300,1.0,0.0,0.0,-0.0063173775970928325,510300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10173528411024169,0.10173528411024169,1.0,1.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,1.692535395192002,-0.007688202594194005,0.03383757961783429,518880,518880,0.8,0.0009000000000000001,1.8,-0.013957010912456491,510300,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04198895027624294,0.03383757961783429,1.0,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-23,1.6784580888631042,-0.008317289179822884,0.014607185155941504,518880,518880,0.8,0.0,0.0,-0.022158215596434494,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.03485838779956407,0.014607185155941504,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-24,1.6596489087233153,-0.011206225680933879,-0.0011824990145842262,518880,518880,0.8,0.0,0.0,-0.033116131312707964,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.040341095441128516,-0.0011824990145842262,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-25,1.6675083352839624,0.0047355958958168465,-0.009712509712509698,518880,518880,0.8,0.0,0.0,-0.02853736003242091,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.04735284445905985,-0.009712509712509698,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-28,1.6633215744578278,-0.0025107885445272426,-0.005479452054794609,518880,518880,0.8,0.0,0.0,-0.03097649730028762,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.03063457330415753,-0.005479452054794609,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-29,1.666463622296237,0.0018890200708383542,-0.003910833007430448,518880,518880,0.8,0.0,0.0,-0.029145992454573832,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.022776572668112616,-0.003910833007430448,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2016-03-30,1.6785024643261743,0.007224185316057952,-0.002716336825766441,518880,518880,0.8,0.0,0.0,-0.022132363189228066,518880,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.04485776805251618,-0.002716336825766441,0.8,0.8,False,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
